ELECTION_CODE,LBE,LBE_CODE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOTING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS,Percentage
GG14,Baltimore County,4,7,11,008-009,GREEN,2,0,0,0,5,40.00
GG14,Baltimore County,4,7,11,008-009,LIBERTARIAN,4,2,1,0,20,35.00
GG14,Baltimore County,4,7,11,008-009,OTHER PARTIES,12,0,3,0,29,51.72
GG14,Baltimore County,4,7,11,008-009,REPUBLICAN,650,98,15,9,1189,64.93
GG14,Baltimore County,4,7,11,008-009,UNAFFILIATED,185,19,6,2,569,37.26
GG14,Baltimore County,4,7,11,008-010,DEMOCRAT,433,86,23,6,946,57.93
GG14,Baltimore County,4,7,11,008-010,GREEN,1,0,0,0,1,100.00
GG14,Baltimore County,4,7,11,008-010,LIBERTARIAN,5,0,0,0,10,50.00
GG14,Baltimore County,4,7,11,008-010,OTHER PARTIES,10,3,0,1,20,70.00
GG14,Baltimore County,4,7,11,008-010,REPUBLICAN,580,97,23,4,1045,67.37
GG14,Baltimore County,4,7,11,008-010,UNAFFILIATED,132,17,5,5,377,42.18
GG14,Baltimore County,4,2,42B,008-011,DEMOCRAT,255,39,10,15,637,50.08
GG14,Baltimore County,4,2,42B,008-011,GREEN,1,0,0,0,11,9.09
GG14,Baltimore County,4,2,42B,008-011,LIBERTARIAN,2,0,0,0,5,40.00
GG14,Baltimore County,4,2,42B,008-011,OTHER PARTIES,6,1,0,0,17,41.18
GG14,Baltimore County,4,2,42B,008-011,REPUBLICAN,261,43,5,11,494,64.78
GG14,Baltimore County,4,2,42B,008-011,UNAFFILIATED,94,2,1,2,265,37.36
GG14,Baltimore County,4,2,42B,008-012,DEMOCRAT,531,81,25,5,1021,62.88
GG14,Baltimore County,4,2,42B,008-012,GREEN,1,1,1,0,7,42.86
GG14,Baltimore County,4,2,42B,008-012,LIBERTARIAN,6,1,0,0,11,63.64
GG14,Baltimore County,4,2,42B,008-012,OTHER PARTIES,8,1,1,0,21,47.62
GG14,Baltimore County,4,2,42B,008-012,REPUBLICAN,520,73,18,7,891,69.36
GG14,Baltimore County,4,2,42B,008-012,UNAFFILIATED,125,8,9,1,337,42.43
GG14,Baltimore County,4,2,42B,008-013,DEMOCRAT,531,76,16,5,1034,60.74
GG14,Baltimore County,4,2,42B,008-013,GREEN,2,0,0,0,6,33.33
GG14,Baltimore County,4,2,42B,008-013,LIBERTARIAN,2,0,0,1,8,37.50
GG14,Baltimore County,4,2,42B,008-013,OTHER PARTIES,19,3,4,1,31,87.10
GG14,Baltimore County,4,2,42B,008-013,REPUBLICAN,567,93,12,5,1012,66.90
GG14,Baltimore County,4,2,42B,008-013,UNAFFILIATED,173,21,5,3,478,42.26
GG14,Baltimore County,4,2,42B,008-014,DEMOCRAT,313,57,33,6,647,63.21
GG14,Baltimore County,4,2,42B,008-014,GREEN,2,1,0,0,3,100.00
GG14,Baltimore County,4,2,42B,008-014,LIBERTARIAN,1,1,1,0,5,60.00
GG14,Baltimore County,4,2,42B,008-014,OTHER PARTIES,9,3,0,0,18,66.67
GG14,Baltimore County,4,2,42B,008-014,REPUBLICAN,304,46,29,5,566,67.84
GG14,Baltimore County,4,2,42B,008-014,UNAFFILIATED,79,11,2,1,216,43.06
GG14,Baltimore County,4,2,42B,008-015,DEMOCRAT,396,51,12,7,702,66.38
GG14,Baltimore County,4,2,42B,008-015,GREEN,4,1,1,0,11,54.55
GG14,Baltimore County,4,2,42B,008-015,LIBERTARIAN,2,0,0,0,6,33.33
GG14,Baltimore County,4,2,42B,008-015,OTHER PARTIES,14,2,0,0,24,66.67
GG14,Baltimore County,4,2,42B,008-015,REPUBLICAN,392,39,14,4,668,67.22
GG14,Baltimore County,4,2,42B,008-015,UNAFFILIATED,104,10,4,0,252,46.83
GG14,Baltimore County,4,2,11,008-016,DEMOCRAT,211,30,4,0,450,54.44
GG14,Baltimore County,4,2,11,008-016,GREEN,2,0,0,0,2,100.00
GG14,Baltimore County,4,2,11,008-016,LIBERTARIAN,3,0,0,0,6,50.00
GG14,Baltimore County,4,2,11,008-016,OTHER PARTIES,4,0,0,0,8,50.00
GG14,Baltimore County,4,2,11,008-016,REPUBLICAN,157,18,2,0,273,64.84
GG14,Baltimore County,4,2,11,008-016,UNAFFILIATED,42,3,1,0,157,29.30
GG14,Baltimore County,4,3,11,008-017,DEMOCRAT,438,76,17,6,838,64.08
GG14,Baltimore County,4,3,11,008-017,GREEN,2,1,0,0,5,60.00
GG14,Baltimore County,4,3,11,008-017,LIBERTARIAN,8,3,0,0,15,73.33
GG14,Baltimore County,4,3,11,008-017,OTHER PARTIES,13,2,3,0,26,69.23
GG14,Baltimore County,4,3,11,008-017,REPUBLICAN,461,51,22,9,768,70.70
GG14,Baltimore County,4,3,11,008-017,UNAFFILIATED,105,7,2,2,257,45.14
GG14,Baltimore County,4,2,11,008-018,DEMOCRAT,209,41,8,0,404,63.86
GG14,Baltimore County,4,2,11,008-018,GREEN,1,0,0,0,2,50.00
GG14,Baltimore County,4,2,11,008-018,LIBERTARIAN,3,0,0,0,7,42.86
GG14,Baltimore County,4,2,11,008-018,OTHER PARTIES,7,2,1,0,20,50.00
GG14,Baltimore County,4,2,11,008-018,REPUBLICAN,207,35,7,5,371,68.46
GG14,Baltimore County,4,2,11,008-018,UNAFFILIATED,57,2,0,2,138,44.20
GG14,Baltimore County,4,7,11,008-019,DEMOCRAT,439,114,19,10,952,61.13
GG14,Baltimore County,4,7,11,008-019,GREEN,1,0,0,0,6,16.67
GG14,Baltimore County,4,7,11,008-019,LIBERTARIAN,2,0,0,0,4,50.00
GG14,Baltimore County,4,7,11,008-019,OTHER PARTIES,22,3,2,0,37,72.97
GG14,Baltimore County,4,7,11,008-019,REPUBLICAN,550,100,20,17,986,69.68
GG14,Baltimore County,4,7,11,008-019,UNAFFILIATED,130,29,3,1,402,40.55
GG14,Baltimore County,4,2,11,008-020,DEMOCRAT,236,52,12,4,577,52.69
GG14,Baltimore County,4,2,11,008-020,GREEN,0,1,0,0,5,20.00
GG14,Baltimore County,4,2,11,008-020,LIBERTARIAN,3,0,0,1,7,57.14
GG14,Baltimore County,4,2,11,008-020,OTHER PARTIES,8,4,1,0,22,59.09
GG14,Baltimore County,4,2,11,008-020,REPUBLICAN,261,35,7,3,490,62.45
GG14,Baltimore County,4,2,11,008-020,UNAFFILIATED,78,12,2,0,270,34.07
GG14,Baltimore County,4,7,11,008-021,DEMOCRAT,72,22,3,2,164,60.37
GG14,Baltimore County,4,7,11,008-021,GREEN,0,0,0,0,0,0.00
GG14,Baltimore County,4,7,11,008-021,LIBERTARIAN,2,0,0,0,3,66.67
GG14,Baltimore County,4,7,11,008-021,OTHER PARTIES,3,1,0,1,9,55.56
GG14,Baltimore County,4,7,11,008-021,REPUBLICAN,126,59,5,2,274,70.07
GG14,Baltimore County,4,7,11,008-021,UNAFFILIATED,39,6,0,0,107,42.06
GG14,Baltimore County,4,7,42B,008-022,DEMOCRAT,422,70,7,11,796,64.07
GG14,Baltimore County,4,7,42B,008-022,GREEN,2,1,0,0,6,50.00
GG14,Baltimore County,4,7,42B,008-022,LIBERTARIAN,6,0,0,1,12,58.33
GG14,Baltimore County,4,7,42B,008-022,OTHER PARTIES,17,2,1,0,28,71.43
GG14,Baltimore County,4,7,42B,008-022,REPUBLICAN,434,64,12,6,765,67.45
GG14,Baltimore County,4,7,42B,008-022,UNAFFILIATED,96,16,6,3,306,39.54
GG14,Baltimore County,4,2,11,008-023,DEMOCRAT,158,34,8,6,329,62.61
GG14,Baltimore County,4,2,11,008-023,GREEN,0,0,0,0,0,0.00
GG14,Baltimore County,4,2,11,008-023,LIBERTARIAN,0,0,1,0,4,25.00
GG14,Baltimore County,4,2,11,008-023,OTHER PARTIES,4,0,1,1,9,66.67
GG14,Baltimore County,4,2,11,008-023,REPUBLICAN,154,36,6,6,269,75.09
GG14,Baltimore County,4,2,11,008-023,UNAFFILIATED,40,7,1,4,106,49.06
GG14,Baltimore County,4,7,11,008-024,DEMOCRAT,180,36,12,3,376,61.44
GG14,Baltimore County,4,7,11,008-024,GREEN,0,1,0,1,2,100.00
GG14,Baltimore County,4,7,11,008-024,LIBERTARIAN,1,0,0,0,2,50.00
GG14,Baltimore County,4,7,11,008-024,OTHER PARTIES,8,1,1,0,16,62.50
GG14,Baltimore County,4,7,11,008-024,REPUBLICAN,287,50,18,4,550,65.27
GG14,Baltimore County,4,7,11,008-024,UNAFFILIATED,62,9,3,1,228,32.89
GG14,Baltimore County,4,7,42B,008-025,DEMOCRAT,231,67,8,3,572,54.02
GG14,Baltimore County,4,7,42B,008-025,GREEN,1,1,0,0,5,40.00
GG14,Baltimore County,4,7,42B,008-025,LIBERTARIAN,2,0,1,0,4,75.00
GG14,Baltimore County,4,7,42B,008-025,OTHER PARTIES,7,4,0,0,21,52.38
GG14,Baltimore County,4,7,42B,008-025,REPUBLICAN,350,58,10,8,698,61.03
GG14,Baltimore County,4,7,42B,008-025,UNAFFILIATED,120,13,0,4,321,42.68
GG14,Baltimore County,4,7,42B,008-026,DEMOCRAT,2,2,0,0,8,50.00
GG14,Baltimore County,4,7,42B,008-026,GREEN,0,0,0,0,1,0.00
GG14,Baltimore County,4,7,42B,008-026,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Baltimore County,4,7,42B,008-026,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Baltimore County,4,7,42B,008-026,REPUBLICAN,3,2,0,2,9,77.78
GG14,Baltimore County,4,7,42B,008-026,UNAFFILIATED,1,1,0,0,7,28.57
GG14,Baltimore County,4,7,42B,008-027,DEMOCRAT,164,90,3,4,484,53.93
GG14,Baltimore County,4,7,42B,008-027,GREEN,0,0,0,0,1,0.00
GG14,Baltimore County,4,7,42B,008-027,LIBERTARIAN,3,1,0,0,6,66.67
GG14,Baltimore County,4,7,42B,008-027,OTHER PARTIES,7,3,0,0,18,55.56
GG14,Baltimore County,4,7,42B,008-027,REPUBLICAN,266,134,10,9,634,66.09
GG14,Baltimore County,4,7,42B,008-027,UNAFFILIATED,74,20,3,1,273,35.90
GG14,Baltimore County,4,2,11,008-028,DEMOCRAT,76,18,5,0,177,55.93
GG14,Baltimore County,4,2,11,008-028,GREEN,1,0,0,0,4,25.00
GG14,Baltimore County,4,2,11,008-028,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Baltimore County,4,2,11,008-028,OTHER PARTIES,2,1,0,0,3,100.00
GG14,Baltimore County,4,2,11,008-028,REPUBLICAN,101,13,0,0,176,64.77
GG14,Baltimore County,4,2,11,008-028,UNAFFILIATED,19,2,0,0,59,35.59
GG14,Baltimore County,4,3,11,009-001,DEMOCRAT,609,96,39,8,1205,62.41
GG14,Baltimore County,4,3,11,009-001,GREEN,2,0,0,0,13,15.38
GG14,Baltimore County,4,3,11,009-001,LIBERTARIAN,4,0,1,0,15,33.33
GG14,Baltimore County,4,3,11,009-001,OTHER PARTIES,18,5,3,0,47,55.32
GG14,Baltimore County,4,3,11,009-001,REPUBLICAN,551,69,18,9,962,67.26
GG14,Baltimore County,4,3,11,009-001,UNAFFILIATED,160,28,5,2,431,45.24
GG14,Baltimore County,4,3,42B,009-002,DEMOCRAT,364,50,20,8,684,64.62
GG14,Baltimore County,4,3,42B,009-002,GREEN,2,1,0,0,7,42.86
GG14,Baltimore County,4,3,42B,009-002,LIBERTARIAN,5,0,0,0,10,50.00
GG14,Baltimore County,4,3,42B,009-002,OTHER PARTIES,10,1,0,0,23,47.83
GG14,Baltimore County,4,3,42B,009-002,REPUBLICAN,362,54,21,4,670,65.82
GG14,Baltimore County,4,3,42B,009-002,UNAFFILIATED,115,16,2,3,302,45.03
GG14,Baltimore County,4,2,42A,009-003,DEMOCRAT,822,172,65,14,1788,60.01
GG14,Baltimore County,4,2,42A,009-003,GREEN,5,0,0,0,15,33.33
GG14,Baltimore County,4,2,42A,009-003,LIBERTARIAN,9,0,0,0,14,64.29
GG14,Baltimore County,4,2,42A,009-003,OTHER PARTIES,18,2,0,0,41,48.78
GG14,Baltimore County,4,2,42A,009-003,REPUBLICAN,459,88,15,7,896,63.50
GG14,Baltimore County,4,2,42A,009-003,UNAFFILIATED,219,18,7,4,575,43.13
GG14,Baltimore County,4,3,42A,009-004,DEMOCRAT,425,119,31,14,948,62.13
GG14,Baltimore County,4,3,42A,009-004,GREEN,5,1,0,0,11,54.55
GG14,Baltimore County,4,3,42A,009-004,LIBERTARIAN,5,0,1,0,8,75.00
GG14,Baltimore County,4,3,42A,009-004,OTHER PARTIES,12,2,1,1,30,53.33
GG14,Baltimore County,4,3,42A,009-004,REPUBLICAN,288,64,18,5,572,65.56
GG14,Baltimore County,4,3,42A,009-004,UNAFFILIATED,129,13,3,3,349,42.41
GG14,Baltimore County,4,3,42A,009-005,DEMOCRAT,707,155,87,10,1531,62.64
GG14,Baltimore County,4,3,42A,009-005,GREEN,9,1,0,0,19,52.63
GG14,Baltimore County,4,3,42A,009-005,LIBERTARIAN,6,0,0,0,17,35.29
GG14,Baltimore County,4,3,42A,009-005,OTHER PARTIES,14,4,4,0,49,44.90
GG14,Baltimore County,4,3,42A,009-005,REPUBLICAN,562,89,77,7,1155,63.64
GG14,Baltimore County,4,3,42A,009-005,UNAFFILIATED,169,32,8,2,542,38.93
GG14,Baltimore County,4,2,42B,009-006,DEMOCRAT,179,35,20,10,502,48.61
GG14,Baltimore County,4,2,42B,009-006,GREEN,0,0,0,1,4,25.00
GG14,Baltimore County,4,2,42B,009-006,LIBERTARIAN,1,0,0,0,6,16.67
GG14,Baltimore County,4,2,42B,009-006,OTHER PARTIES,1,1,0,0,8,25.00
GG14,Baltimore County,4,2,42B,009-006,REPUBLICAN,116,22,10,9,272,57.72
GG14,Baltimore County,4,2,42B,009-006,UNAFFILIATED,27,6,2,5,197,20.30
GG14,Baltimore County,4,2,42B,009-007,DEMOCRAT,483,52,13,1,905,60.66
GG14,Baltimore County,4,2,42B,009-007,GREEN,4,1,1,0,9,66.67
GG14,Baltimore County,4,2,42B,009-007,LIBERTARIAN,6,0,0,0,15,40.00
GG14,Baltimore County,4,2,42B,009-007,OTHER PARTIES,19,3,2,0,33,72.73
GG14,Baltimore County,4,2,42B,009-007,REPUBLICAN,498,53,15,12,815,70.92
GG14,Baltimore County,4,2,42B,009-007,UNAFFILIATED,142,18,5,3,380,44.21
GG14,Baltimore County,4,1,42B,009-008,DEMOCRAT,371,61,15,1,714,62.75
GG14,Baltimore County,4,1,42B,009-008,GREEN,4,0,0,0,6,66.67
GG14,Baltimore County,4,1,42B,009-008,LIBERTARIAN,7,0,0,1,10,80.00
GG14,Baltimore County,4,1,42B,009-008,OTHER PARTIES,13,0,0,0,25,52.00
GG14,Baltimore County,4,1,42B,009-008,REPUBLICAN,419,43,13,4,673,71.17
GG14,Baltimore County,4,1,42B,009-008,UNAFFILIATED,114,13,5,1,282,47.16
GG14,Baltimore County,4,2,42B,009-009,DEMOCRAT,396,73,15,1,728,66.62
GG14,Baltimore County,4,2,42B,009-009,GREEN,1,0,0,0,3,33.33
GG14,Baltimore County,4,2,42B,009-009,LIBERTARIAN,6,0,0,0,9,66.67
GG14,Baltimore County,4,2,42B,009-009,OTHER PARTIES,5,4,1,0,23,43.48
GG14,Baltimore County,4,2,42B,009-009,REPUBLICAN,429,37,16,3,680,71.32
GG14,Baltimore County,4,2,42B,009-009,UNAFFILIATED,115,10,4,3,288,45.83
GG14,Baltimore County,4,2,42A,009-010,DEMOCRAT,880,231,103,20,2313,53.35
GG14,Baltimore County,4,2,42A,009-010,GREEN,4,1,1,0,17,35.29
GG14,Baltimore County,4,2,42A,009-010,LIBERTARIAN,14,0,0,0,31,45.16
GG14,Baltimore County,4,2,42A,009-010,OTHER PARTIES,17,6,6,0,62,46.77
GG14,Baltimore County,4,2,42A,009-010,REPUBLICAN,525,85,79,9,1177,59.30
GG14,Baltimore County,4,2,42A,009-010,UNAFFILIATED,226,28,5,6,760,34.87
GG14,Baltimore County,4,2,42A,009-011,DEMOCRAT,450,115,28,26,1289,48.02
GG14,Baltimore County,4,2,42A,009-011,GREEN,4,0,1,1,16,37.50
GG14,Baltimore County,4,2,42A,009-011,LIBERTARIAN,6,0,1,1,17,47.06
GG14,Baltimore County,4,2,42A,009-011,OTHER PARTIES,14,1,0,1,26,61.54
GG14,Baltimore County,4,2,42A,009-011,REPUBLICAN,204,38,26,3,507,53.45
GG14,Baltimore County,4,2,42A,009-011,UNAFFILIATED,104,21,7,3,431,31.32
GG14,Baltimore County,4,2,42A,009-012,DEMOCRAT,372,110,17,18,832,62.14
GG14,Baltimore County,4,2,42A,009-012,GREEN,3,1,0,0,12,33.33
GG14,Baltimore County,4,2,42A,009-012,LIBERTARIAN,7,0,0,0,14,50.00
GG14,Baltimore County,4,2,42A,009-012,OTHER PARTIES,4,2,3,0,17,52.94
GG14,Baltimore County,4,2,42A,009-012,REPUBLICAN,239,44,8,19,468,66.24
GG14,Baltimore County,4,2,42A,009-012,UNAFFILIATED,83,22,2,9,292,39.73
GG14,Baltimore County,4,2,42A,009-013,DEMOCRAT,611,173,18,5,1231,65.56
GG14,Baltimore County,4,2,42A,009-013,GREEN,3,0,0,0,7,42.86
GG14,Baltimore County,4,2,42A,009-013,LIBERTARIAN,2,4,0,0,17,35.29
GG14,Baltimore County,4,2,42A,009-013,OTHER PARTIES,10,3,0,0,29,44.83
GG14,Baltimore County,4,2,42A,009-013,REPUBLICAN,366,95,11,7,686,69.83
GG14,Baltimore County,4,2,42A,009-013,UNAFFILIATED,157,13,2,3,344,50.87
GG14,Baltimore County,4,2,42A,009-014,DEMOCRAT,637,169,33,1,1462,57.46
GG14,Baltimore County,4,2,42A,009-014,GREEN,2,0,0,0,9,22.22
GG14,Baltimore County,4,2,42A,009-014,LIBERTARIAN,3,1,0,0,14,28.57
GG14,Baltimore County,4,2,42A,009-014,OTHER PARTIES,11,5,3,1,26,76.92
GG14,Baltimore County,4,2,42A,009-014,REPUBLICAN,215,33,6,4,399,64.66
GG14,Baltimore County,4,2,42A,009-014,UNAFFILIATED,135,16,2,2,357,43.42
GG14,Baltimore County,4,2,42A,009-015,DEMOCRAT,589,133,22,20,1501,50.90
GG14,Baltimore County,4,2,42A,009-015,GREEN,4,0,0,0,8,50.00
GG14,Baltimore County,4,2,42A,009-015,LIBERTARIAN,3,1,0,1,14,35.71
GG14,Baltimore County,4,2,42A,009-015,OTHER PARTIES,14,5,0,1,31,64.52
GG14,Baltimore County,4,2,42A,009-015,REPUBLICAN,223,27,6,1,433,59.35
GG14,Baltimore County,4,2,42A,009-015,UNAFFILIATED,129,18,4,3,406,37.93
GG14,Baltimore County,4,2,42B,009-016,DEMOCRAT,250,24,1,0,495,55.56
GG14,Baltimore County,4,2,42B,009-016,GREEN,2,0,0,0,3,66.67
GG14,Baltimore County,4,2,42B,009-016,LIBERTARIAN,2,0,0,0,3,66.67
GG14,Baltimore County,4,2,42B,009-016,OTHER PARTIES,4,0,0,0,8,50.00
GG14,Baltimore County,4,2,42B,009-016,REPUBLICAN,185,16,2,4,317,65.30
GG14,Baltimore County,4,2,42B,009-016,UNAFFILIATED,81,2,0,0,210,39.52
GG14,Baltimore County,4,2,8,009-017,DEMOCRAT,297,23,6,9,736,45.52
GG14,Baltimore County,4,2,8,009-017,GREEN,1,0,0,0,8,12.50
GG14,Baltimore County,4,2,8,009-017,LIBERTARIAN,3,0,0,0,8,37.50
GG14,Baltimore County,4,2,8,009-017,OTHER PARTIES,4,0,0,0,10,40.00
GG14,Baltimore County,4,2,8,009-017,REPUBLICAN,174,3,2,3,297,61.28
GG14,Baltimore County,4,2,8,009-017,UNAFFILIATED,66,4,1,7,227,34.36
GG14,Baltimore County,4,2,42B,009-018,DEMOCRAT,491,45,6,5,1152,47.48
GG14,Baltimore County,4,2,42B,009-018,GREEN,3,1,0,0,9,44.44
GG14,Baltimore County,4,2,42B,009-018,LIBERTARIAN,4,0,0,0,20,20.00
GG14,Baltimore County,4,2,42B,009-018,OTHER PARTIES,8,0,0,0,14,57.14
GG14,Baltimore County,4,2,42B,009-018,REPUBLICAN,290,21,1,2,548,57.30
GG14,Baltimore County,4,2,42B,009-018,UNAFFILIATED,91,9,2,5,380,28.16
GG14,Baltimore County,4,2,8,009-019,DEMOCRAT,481,64,11,13,1152,49.39
GG14,Baltimore County,4,2,8,009-019,GREEN,4,1,0,2,13,53.85
GG14,Baltimore County,4,2,8,009-019,LIBERTARIAN,3,0,0,0,16,18.75
GG14,Baltimore County,4,2,8,009-019,OTHER PARTIES,8,0,1,0,19,47.37
GG14,Baltimore County,4,2,8,009-019,REPUBLICAN,286,29,6,2,524,61.64
GG14,Baltimore County,4,2,8,009-019,UNAFFILIATED,128,8,2,2,384,36.46
GG14,Baltimore County,4,2,8,009-020,DEMOCRAT,780,140,13,19,2479,38.40
GG14,Baltimore County,4,2,8,009-020,GREEN,2,0,0,0,4,50.00
GG14,Baltimore County,4,2,8,009-020,LIBERTARIAN,1,0,0,0,5,20.00
GG14,Baltimore County,4,2,8,009-020,OTHER PARTIES,3,2,0,1,9,66.67
GG14,Baltimore County,4,2,8,009-020,REPUBLICAN,55,12,4,1,163,44.17
GG14,Baltimore County,4,2,8,009-020,UNAFFILIATED,54,9,0,1,278,23.02
GG14,Baltimore County,4,3,8,009-021,DEMOCRAT,691,90,16,9,1517,53.13
GG14,Baltimore County,4,3,8,009-021,GREEN,7,0,0,0,17,41.18
GG14,Baltimore County,4,3,8,009-021,LIBERTARIAN,7,0,0,0,20,35.00
GG14,Baltimore County,4,3,8,009-021,OTHER PARTIES,15,1,5,0,33,63.64
GG14,Baltimore County,4,3,8,009-021,REPUBLICAN,582,55,18,8,1009,65.71
GG14,Baltimore County,4,3,8,009-021,UNAFFILIATED,201,24,2,4,600,38.50
GG14,Baltimore County,4,3,8,009-022,DEMOCRAT,774,96,18,22,1784,51.01
GG14,Baltimore County,4,3,8,009-022,GREEN,4,1,0,0,11,45.45
GG14,Baltimore County,4,3,8,009-022,LIBERTARIAN,10,1,0,0,24,45.83
GG14,Baltimore County,4,3,8,009-022,OTHER PARTIES,13,1,1,0,30,50.00
GG14,Baltimore County,4,3,8,009-022,REPUBLICAN,490,57,14,8,950,59.89
GG14,Baltimore County,4,3,8,009-022,UNAFFILIATED,193,16,4,4,605,35.87
GG14,Baltimore County,4,2,8,009-023,DEMOCRAT,576,107,26,12,1499,48.10
GG14,Baltimore County,4,2,8,009-023,GREEN,5,0,0,0,13,38.46
GG14,Baltimore County,4,2,8,009-023,LIBERTARIAN,3,1,0,0,13,30.77
GG14,Baltimore County,4,2,8,009-023,OTHER PARTIES,13,5,0,0,31,58.06
GG14,Baltimore County,4,2,8,009-023,REPUBLICAN,358,53,16,10,751,58.19
GG14,Baltimore County,4,2,8,009-023,UNAFFILIATED,125,14,1,6,430,33.95
GG14,Baltimore County,4,2,42B,009-024,DEMOCRAT,762,113,21,14,1634,55.69
GG14,Baltimore County,4,2,42B,009-024,GREEN,7,2,0,0,14,64.29
GG14,Baltimore County,4,2,42B,009-024,LIBERTARIAN,2,0,0,0,11,18.18
GG14,Baltimore County,4,2,42B,009-024,OTHER PARTIES,15,5,1,0,30,70.00
GG14,Baltimore County,4,2,42B,009-024,REPUBLICAN,626,63,14,4,1078,65.58
GG14,Baltimore County,4,2,42B,009-024,UNAFFILIATED,203,22,4,3,589,39.39
GG14,Baltimore County,4,2,42B,009-025,DEMOCRAT,475,61,10,16,1101,51.04
GG14,Baltimore County,4,2,42B,009-025,GREEN,1,0,0,0,4,25.00
GG14,Baltimore County,4,2,42B,009-025,LIBERTARIAN,7,1,0,0,16,50.00
GG14,Baltimore County,4,2,42B,009-025,OTHER PARTIES,4,1,0,0,11,45.45
GG14,Baltimore County,4,2,42B,009-025,REPUBLICAN,387,45,8,8,684,65.50
GG14,Baltimore County,4,2,42B,009-025,UNAFFILIATED,136,19,1,2,438,36.07
GG14,Baltimore County,4,2,42B,009-026,DEMOCRAT,260,44,31,5,617,55.11
GG14,Baltimore County,4,2,42B,009-026,GREEN,2,1,0,0,6,50.00
GG14,Baltimore County,4,2,42B,009-026,LIBERTARIAN,3,0,0,0,5,60.00
GG14,Baltimore County,4,2,42B,009-026,OTHER PARTIES,5,2,1,0,18,44.44
GG14,Baltimore County,4,2,42B,009-026,REPUBLICAN,225,29,10,2,411,64.72
GG14,Baltimore County,4,2,42B,009-026,UNAFFILIATED,80,7,3,2,232,39.66
GG14,Baltimore County,4,2,42B,009-027,DEMOCRAT,4,0,0,0,6,66.67
GG14,Baltimore County,4,2,42B,009-027,GREEN,0,0,0,1,0,0.00
GG14,Baltimore County,4,2,42B,009-027,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Baltimore County,4,2,42B,009-027,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Baltimore County,4,2,42B,009-027,REPUBLICAN,5,0,0,0,6,83.33
GG14,Baltimore County,4,2,42B,009-027,UNAFFILIATED,1,0,0,0,5,20.00
GG14,Baltimore County,4,2,8,009-028,DEMOCRAT,490,111,15,13,1435,43.83
GG14,Baltimore County,4,2,8,009-028,GREEN,2,1,0,0,6,50.00
GG14,Baltimore County,4,2,8,009-028,LIBERTARIAN,3,2,0,0,7,71.43
GG14,Baltimore County,4,2,8,009-028,OTHER PARTIES,8,2,0,0,17,58.82
GG14,Baltimore County,4,2,8,009-028,REPUBLICAN,87,32,2,3,251,49.40
GG14,Baltimore County,4,2,8,009-028,UNAFFILIATED,50,17,0,1,242,28.10
GG14,Baltimore County,4,2,42A,009-029,DEMOCRAT,6,5,0,77,84,104.76
GG14,Baltimore County,4,2,42A,009-029,GREEN,0,0,0,0,0,0.00
GG14,Baltimore County,4,2,42A,009-029,LIBERTARIAN,0,0,0,1,1,100.00
GG14,Baltimore County,4,2,42A,009-029,OTHER PARTIES,1,0,0,2,4,75.00
GG14,Baltimore County,4,2,42A,009-029,REPUBLICAN,5,1,0,29,21,166.67
GG14,Baltimore County,4,2,42A,009-029,UNAFFILIATED,5,1,0,34,59,67.80
GG14,Baltimore County,4,7,7,010-001,DEMOCRAT,426,75,14,3,842,61.52
GG14,Baltimore County,4,7,7,010-001,GREEN,1,1,0,0,7,28.57
GG14,Baltimore County,4,7,7,010-001,LIBERTARIAN,6,2,1,0,17,52.94
GG14,Baltimore County,4,7,7,010-001,OTHER PARTIES,20,4,1,0,40,62.50
GG14,Baltimore County,4,7,7,010-001,REPUBLICAN,713,113,18,4,1265,67.04
GG14,Baltimore County,4,7,7,010-001,UNAFFILIATED,142,22,2,1,430,38.84
GG14,Baltimore County,4,1,42B,010-002,DEMOCRAT,234,46,12,2,534,55.06
GG14,Baltimore County,4,1,42B,010-002,GREEN,0,1,0,0,4,25.00
GG14,Baltimore County,4,1,42B,010-002,LIBERTARIAN,3,0,0,0,9,33.33
GG14,Baltimore County,4,1,42B,010-002,OTHER PARTIES,19,5,0,0,34,70.59
GG14,Baltimore County,4,1,42B,010-002,REPUBLICAN,423,98,11,5,763,70.38
GG14,Baltimore County,4,1,42B,010-002,UNAFFILIATED,119,14,2,1,314,43.31
GG14,Baltimore County,4,7,7,010-003,DEMOCRAT,280,42,5,5,490,67.76
GG14,Baltimore County,4,7,7,010-003,GREEN,0,0,0,0,3,0.00
GG14,Baltimore County,4,7,7,010-003,LIBERTARIAN,5,0,0,1,10,60.00
GG14,Baltimore County,4,7,7,010-003,OTHER PARTIES,12,0,0,0,19,63.16
GG14,Baltimore County,4,7,7,010-003,REPUBLICAN,452,47,11,5,701,73.47
GG14,Baltimore County,4,7,7,010-003,UNAFFILIATED,94,4,0,3,198,51.01
