"Election_Code","LBE","LBE_Code","Congressional_District_Code","Legislative_District_Code","Precinct","Party","Polls","Early_Voting","Absentee","Provisional","Eligible_Voters","Percentage"
"GG14","Baltimore City",3,7,"41","015-011","Unaffiliated",17,5,2,3,92,0.293478260869565
"GG14","Baltimore City",3,7,"41","015-012","Democrat",53,15,1,4,264,0.276515151515151
"GG14","Baltimore City",3,7,"41","015-012","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"41","015-012","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"41","015-012","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"41","015-012","Republican",1,0,0,0,7,0.142857142857143
"GG14","Baltimore City",3,7,"41","015-012","Unaffiliated",1,0,0,0,28,0.0357142857142857
"GG14","Baltimore City",3,7,"40","015-013","Democrat",143,36,7,3,656,0.288109756097561
"GG14","Baltimore City",3,7,"40","015-013","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-013","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-013","Other Parties",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-013","Republican",4,1,1,0,25,0.24
"GG14","Baltimore City",3,7,"40","015-013","Unaffiliated",1,0,0,0,37,0.027027027027027
"GG14","Baltimore City",3,7,"40","015-014","Democrat",316,76,14,14,1131,0.371352785145889
"GG14","Baltimore City",3,7,"40","015-014","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-014","Libertarian",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"40","015-014","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-014","Republican",6,1,0,0,34,0.205882352941176
"GG14","Baltimore City",3,7,"40","015-014","Unaffiliated",10,3,0,2,80,0.1875
"GG14","Baltimore City",3,7,"40","015-015","Democrat",147,24,1,1,647,0.267387944358578
"GG14","Baltimore City",3,7,"40","015-015","Green",1,0,0,0,1,1
"GG14","Baltimore City",3,7,"40","015-015","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-015","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-015","Republican",2,0,0,0,20,0.1
"GG14","Baltimore City",3,7,"40","015-015","Unaffiliated",1,0,0,0,62,0.0161290322580645
"GG14","Baltimore City",3,7,"40","015-016","Democrat",204,22,7,13,678,0.36283185840708
"GG14","Baltimore City",3,7,"40","015-016","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","015-016","Libertarian",1,0,0,0,2,0.5
"GG14","Baltimore City",3,7,"40","015-016","Other Parties",1,0,0,0,2,0.5
"GG14","Baltimore City",3,7,"40","015-016","Republican",2,2,0,0,18,0.222222222222222
"GG14","Baltimore City",3,7,"40","015-016","Unaffiliated",7,0,0,3,60,0.166666666666667
"GG14","Baltimore City",3,7,"40","015-017","Democrat",417,48,10,22,1444,0.344182825484765
"GG14","Baltimore City",3,7,"40","015-017","Green",1,0,0,0,3,0.333333333333333
"GG14","Baltimore City",3,7,"40","015-017","Libertarian",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-017","Other Parties",1,0,0,0,5,0.2
"GG14","Baltimore City",3,7,"40","015-017","Republican",6,1,0,1,58,0.137931034482759
"GG14","Baltimore City",3,7,"40","015-017","Unaffiliated",15,2,1,0,112,0.160714285714286
"GG14","Baltimore City",3,7,"40","015-018","Democrat",580,61,8,32,2212,0.307866184448463
"GG14","Baltimore City",3,7,"40","015-018","Green",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"40","015-018","Libertarian",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"40","015-018","Other Parties",4,1,1,0,14,0.428571428571429
"GG14","Baltimore City",3,7,"40","015-018","Republican",7,2,0,0,79,0.113924050632911
"GG14","Baltimore City",3,7,"40","015-018","Unaffiliated",24,1,0,3,161,0.173913043478261
"GG14","Baltimore City",3,7,"44A","015-019","Democrat",22,3,0,4,74,0.391891891891892
"GG14","Baltimore City",3,7,"44A","015-019","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","015-019","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","015-019","Other Parties",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","015-019","Republican",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","015-019","Unaffiliated",2,0,0,0,5,0.4
"GG14","Baltimore City",3,7,"40","015-020","Democrat",494,88,32,10,1979,0.315310763011622
"GG14","Baltimore City",3,7,"40","015-020","Green",1,0,0,0,2,0.5
"GG14","Baltimore City",3,7,"40","015-020","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-020","Other Parties",1,0,0,0,8,0.125
"GG14","Baltimore City",3,7,"40","015-020","Republican",9,0,2,0,57,0.192982456140351
"GG14","Baltimore City",3,7,"40","015-020","Unaffiliated",21,1,2,1,184,0.135869565217391
"GG14","Baltimore City",3,7,"40","015-021","Democrat",238,74,16,8,886,0.379232505643341
"GG14","Baltimore City",3,7,"40","015-021","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-021","Libertarian",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-021","Other Parties",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"40","015-021","Republican",3,1,1,0,30,0.166666666666667
"GG14","Baltimore City",3,7,"40","015-021","Unaffiliated",11,0,0,1,73,0.164383561643836
"GG14","Baltimore City",3,7,"40","015-022","Democrat",332,45,4,6,1103,0.350861287398005
"GG14","Baltimore City",3,7,"40","015-022","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-022","Libertarian",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-022","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-022","Republican",6,1,0,0,44,0.159090909090909
"GG14","Baltimore City",3,7,"40","015-022","Unaffiliated",13,0,0,1,88,0.159090909090909
"GG14","Baltimore City",3,7,"40","015-023","Democrat",377,82,5,6,1346,0.349182763744428
"GG14","Baltimore City",3,7,"40","015-023","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-023","Libertarian",0,1,0,0,3,0.333333333333333
"GG14","Baltimore City",3,7,"40","015-023","Other Parties",0,0,0,0,5,0
"GG14","Baltimore City",3,7,"40","015-023","Republican",4,2,0,0,51,0.117647058823529
"GG14","Baltimore City",3,7,"40","015-023","Unaffiliated",15,3,0,0,110,0.163636363636364
"GG14","Baltimore City",3,7,"40","015-024","Democrat",354,136,12,11,1577,0.325301204819277
"GG14","Baltimore City",3,7,"40","015-024","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-024","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","015-024","Other Parties",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"40","015-024","Republican",7,3,0,2,53,0.226415094339623
"GG14","Baltimore City",3,7,"40","015-024","Unaffiliated",12,4,0,0,106,0.150943396226415
"GG14","Baltimore City",3,7,"40","015-025","Democrat",151,38,2,18,687,0.304221251819505
"GG14","Baltimore City",3,7,"40","015-025","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","015-025","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","015-025","Other Parties",0,1,0,0,3,0.333333333333333
"GG14","Baltimore City",3,7,"40","015-025","Republican",3,0,0,0,22,0.136363636363636
"GG14","Baltimore City",3,7,"40","015-025","Unaffiliated",3,0,0,0,52,0.0576923076923077
"GG14","Baltimore City",3,7,"44A","016-001","Democrat",170,18,5,2,653,0.298621745788668
"GG14","Baltimore City",3,7,"44A","016-001","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","016-001","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","016-001","Other Parties",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","016-001","Republican",2,1,0,0,24,0.125
"GG14","Baltimore City",3,7,"44A","016-001","Unaffiliated",6,1,0,0,38,0.184210526315789
"GG14","Baltimore City",3,7,"40","016-002","Democrat",257,44,11,3,1040,0.302884615384615
"GG14","Baltimore City",3,7,"40","016-002","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-002","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-002","Other Parties",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"40","016-002","Republican",3,1,1,1,44,0.136363636363636
"GG14","Baltimore City",3,7,"40","016-002","Unaffiliated",16,2,1,0,98,0.193877551020408
"GG14","Baltimore City",3,7,"44A","016-003","Democrat",193,40,2,27,686,0.381924198250729
"GG14","Baltimore City",3,7,"44A","016-003","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","016-003","Libertarian",1,0,0,0,2,0.5
"GG14","Baltimore City",3,7,"44A","016-003","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","016-003","Republican",2,2,0,1,18,0.277777777777778
"GG14","Baltimore City",3,7,"44A","016-003","Unaffiliated",5,1,0,1,65,0.107692307692308
"GG14","Baltimore City",3,7,"44A","016-004","Democrat",120,17,5,5,479,0.306889352818372
"GG14","Baltimore City",3,7,"44A","016-004","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","016-004","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","016-004","Other Parties",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","016-004","Republican",4,1,2,1,21,0.380952380952381
"GG14","Baltimore City",3,7,"44A","016-004","Unaffiliated",4,0,0,0,37,0.108108108108108
"GG14","Baltimore City",3,7,"44A","016-005","Democrat",398,75,39,7,1467,0.353783231083845
"GG14","Baltimore City",3,7,"44A","016-005","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","016-005","Libertarian",1,0,0,0,2,0.5
"GG14","Baltimore City",3,7,"44A","016-005","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","016-005","Republican",6,1,1,0,65,0.123076923076923
"GG14","Baltimore City",3,7,"44A","016-005","Unaffiliated",20,4,0,0,113,0.212389380530973
"GG14","Baltimore City",3,7,"40","016-006","Democrat",358,99,19,3,1376,0.348110465116279
"GG14","Baltimore City",3,7,"40","016-006","Green",0,0,0,0,5,0
"GG14","Baltimore City",3,7,"40","016-006","Libertarian",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","016-006","Other Parties",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","016-006","Republican",5,3,0,0,46,0.173913043478261
"GG14","Baltimore City",3,7,"40","016-006","Unaffiliated",18,4,0,2,109,0.220183486238532
"GG14","Baltimore City",3,7,"44A","016-007","Democrat",336,98,10,6,1180,0.38135593220339
"GG14","Baltimore City",3,7,"44A","016-007","Green",1,0,0,0,2,0.5
"GG14","Baltimore City",3,7,"44A","016-007","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","016-007","Other Parties",2,0,0,0,4,0.5
"GG14","Baltimore City",3,7,"44A","016-007","Republican",5,1,0,0,38,0.157894736842105
"GG14","Baltimore City",3,7,"44A","016-007","Unaffiliated",8,4,0,1,73,0.178082191780822
"GG14","Baltimore City",3,7,"40","016-008","Democrat",205,56,18,4,759,0.372859025032938
"GG14","Baltimore City",3,7,"40","016-008","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-008","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-008","Other Parties",2,0,0,0,3,0.666666666666667
"GG14","Baltimore City",3,7,"40","016-008","Republican",1,3,1,0,27,0.185185185185185
"GG14","Baltimore City",3,7,"40","016-008","Unaffiliated",2,3,0,0,52,0.0961538461538462
"GG14","Baltimore City",3,7,"40","016-009","Democrat",372,61,8,21,1265,0.365217391304348
"GG14","Baltimore City",3,7,"40","016-009","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-009","Libertarian",1,0,0,0,4,0.25
"GG14","Baltimore City",3,7,"40","016-009","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","016-009","Republican",10,5,1,0,43,0.372093023255814
"GG14","Baltimore City",3,7,"40","016-009","Unaffiliated",18,2,0,1,103,0.203883495145631
"GG14","Baltimore City",3,7,"40","016-010","Democrat",207,44,3,9,825,0.318787878787879
"GG14","Baltimore City",3,7,"40","016-010","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-010","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-010","Other Parties",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","016-010","Republican",0,4,0,1,26,0.192307692307692
"GG14","Baltimore City",3,7,"40","016-010","Unaffiliated",8,2,0,0,73,0.136986301369863
"GG14","Baltimore City",3,7,"40","016-011","Democrat",200,21,4,19,555,0.43963963963964
"GG14","Baltimore City",3,7,"40","016-011","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","016-011","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-011","Other Parties",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-011","Republican",1,1,0,0,21,0.0952380952380952
"GG14","Baltimore City",3,7,"40","016-011","Unaffiliated",6,1,1,1,51,0.176470588235294
"GG14","Baltimore City",3,7,"40","016-012","Democrat",447,68,5,16,1461,0.366872005475702
"GG14","Baltimore City",3,7,"40","016-012","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-012","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","016-012","Other Parties",0,0,0,0,6,0
"GG14","Baltimore City",3,7,"40","016-012","Republican",7,4,0,2,61,0.213114754098361
"GG14","Baltimore City",3,7,"40","016-012","Unaffiliated",13,2,0,1,110,0.145454545454545
"GG14","Baltimore City",3,7,"41","016-013","Democrat",345,158,13,12,1478,0.35723951285521
"GG14","Baltimore City",3,7,"41","016-013","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"41","016-013","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"41","016-013","Other Parties",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"41","016-013","Republican",7,0,2,0,46,0.195652173913043
"GG14","Baltimore City",3,7,"41","016-013","Unaffiliated",13,4,1,1,107,0.177570093457944
"GG14","Baltimore City",3,7,"41","016-014","Democrat",719,324,16,37,2555,0.428962818003914
"GG14","Baltimore City",3,7,"41","016-014","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"41","016-014","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"41","016-014","Other Parties",0,1,0,0,6,0.166666666666667
"GG14","Baltimore City",3,7,"41","016-014","Republican",9,6,0,2,68,0.25
"GG14","Baltimore City",3,7,"41","016-014","Unaffiliated",27,6,0,5,183,0.207650273224044
"GG14","Baltimore City",3,7,"44A","017-001","Democrat",44,7,1,103,172,0.901162790697674
"GG14","Baltimore City",3,7,"44A","017-001","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","017-001","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","017-001","Other Parties",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","017-001","Republican",1,0,0,6,6,1.16666666666667
"GG14","Baltimore City",3,7,"44A","017-001","Unaffiliated",2,1,0,3,17,0.352941176470588
"GG14","Baltimore City",3,7,"40","017-002","Democrat",410,121,38,23,2119,0.279377064653138
"GG14","Baltimore City",3,7,"40","017-002","Green",1,0,1,0,3,0.666666666666667
"GG14","Baltimore City",3,7,"40","017-002","Libertarian",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"40","017-002","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"40","017-002","Republican",6,6,1,0,98,0.13265306122449
"GG14","Baltimore City",3,7,"40","017-002","Unaffiliated",28,8,2,3,233,0.175965665236052
"GG14","Baltimore City",3,7,"40","018-001","Democrat",227,32,2,15,829,0.332931242460796
"GG14","Baltimore City",3,7,"40","018-001","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","018-001","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"40","018-001","Other Parties",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"40","018-001","Republican",3,1,0,1,26,0.192307692307692
"GG14","Baltimore City",3,7,"40","018-001","Unaffiliated",14,4,1,1,69,0.289855072463768
"GG14","Baltimore City",3,7,"40","018-002","Democrat",283,48,17,27,1104,0.339673913043478
"GG14","Baltimore City",3,7,"40","018-002","Green",3,0,0,0,10,0.3
"GG14","Baltimore City",3,7,"40","018-002","Libertarian",2,0,0,0,7,0.285714285714286
"GG14","Baltimore City",3,7,"40","018-002","Other Parties",3,0,1,0,8,0.5
"GG14","Baltimore City",3,7,"40","018-002","Republican",20,5,2,1,112,0.25
"GG14","Baltimore City",3,7,"40","018-002","Unaffiliated",39,4,4,4,201,0.253731343283582
"GG14","Baltimore City",3,7,"44A","019-001","Democrat",322,44,4,28,961,0.414151925078044
"GG14","Baltimore City",3,7,"44A","019-001","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","019-001","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","019-001","Other Parties",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","019-001","Republican",3,1,0,1,28,0.178571428571429
"GG14","Baltimore City",3,7,"44A","019-001","Unaffiliated",9,0,1,2,76,0.157894736842105
"GG14","Baltimore City",3,7,"40","019-002","Democrat",267,49,4,16,1210,0.277685950413223
"GG14","Baltimore City",3,7,"40","019-002","Green",3,0,0,1,17,0.235294117647059
"GG14","Baltimore City",3,7,"40","019-002","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"40","019-002","Other Parties",1,0,0,0,7,0.142857142857143
"GG14","Baltimore City",3,7,"40","019-002","Republican",29,5,1,0,139,0.251798561151079
"GG14","Baltimore City",3,7,"40","019-002","Unaffiliated",23,3,2,0,220,0.127272727272727
"GG14","Baltimore City",3,7,"44A","019-003","Democrat",35,2,5,1,149,0.288590604026846
"GG14","Baltimore City",3,7,"44A","019-003","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","019-003","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","019-003","Other Parties",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","019-003","Republican",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"44A","019-003","Unaffiliated",1,1,0,0,13,0.153846153846154
"GG14","Baltimore City",3,7,"44A","020-001","Democrat",375,44,5,20,1305,0.340229885057471
"GG14","Baltimore City",3,7,"44A","020-001","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","020-001","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-001","Other Parties",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"44A","020-001","Republican",7,2,1,1,47,0.234042553191489
"GG14","Baltimore City",3,7,"44A","020-001","Unaffiliated",13,0,1,1,115,0.130434782608696
"GG14","Baltimore City",3,7,"44A","020-002","Democrat",133,18,0,13,543,0.302025782688766
"GG14","Baltimore City",3,7,"44A","020-002","Green",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","020-002","Libertarian",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","020-002","Other Parties",0,1,0,0,3,0.333333333333333
"GG14","Baltimore City",3,7,"44A","020-002","Republican",2,1,0,1,27,0.148148148148148
"GG14","Baltimore City",3,7,"44A","020-002","Unaffiliated",11,2,0,1,54,0.259259259259259
"GG14","Baltimore City",3,7,"44A","020-003","Democrat",393,92,18,11,1705,0.301466275659824
"GG14","Baltimore City",3,7,"44A","020-003","Green",0,0,0,0,2,0
"GG14","Baltimore City",3,7,"44A","020-003","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-003","Other Parties",1,0,0,0,4,0.25
"GG14","Baltimore City",3,7,"44A","020-003","Republican",12,5,1,1,61,0.311475409836066
"GG14","Baltimore City",3,7,"44A","020-003","Unaffiliated",13,4,0,0,118,0.144067796610169
"GG14","Baltimore City",3,7,"44A","020-004","Democrat",63,8,1,0,190,0.378947368421053
"GG14","Baltimore City",3,7,"44A","020-004","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-004","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"44A","020-004","Other Parties",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-004","Republican",3,0,0,0,7,0.428571428571429
"GG14","Baltimore City",3,7,"44A","020-004","Unaffiliated",2,1,0,1,13,0.307692307692308
"GG14","Baltimore City",3,7,"44A","020-005","Democrat",235,69,3,6,857,0.365227537922987
"GG14","Baltimore City",3,7,"44A","020-005","Green",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-005","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-005","Other Parties",1,1,0,0,3,0.666666666666667
"GG14","Baltimore City",3,7,"44A","020-005","Republican",7,1,0,0,32,0.25
"GG14","Baltimore City",3,7,"44A","020-005","Unaffiliated",10,3,0,0,74,0.175675675675676
"GG14","Baltimore City",3,7,"41","020-006","Democrat",681,313,54,23,2648,0.404456193353474
"GG14","Baltimore City",3,7,"41","020-006","Green",0,1,0,0,1,1
"GG14","Baltimore City",3,7,"41","020-006","Libertarian",0,0,0,0,4,0
"GG14","Baltimore City",3,7,"41","020-006","Other Parties",2,1,0,0,9,0.333333333333333
"GG14","Baltimore City",3,7,"41","020-006","Republican",12,6,1,1,74,0.27027027027027
"GG14","Baltimore City",3,7,"41","020-006","Unaffiliated",22,6,2,2,187,0.171122994652406
"GG14","Baltimore City",3,7,"41","020-007","Democrat",426,191,13,8,1675,0.38089552238806
"GG14","Baltimore City",3,7,"41","020-007","Green",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"41","020-007","Libertarian",0,0,0,0,1,0
"GG14","Baltimore City",3,7,"41","020-007","Other Parties",2,0,0,0,7,0.285714285714286
"GG14","Baltimore City",3,7,"41","020-007","Republican",12,2,1,0,74,0.202702702702703
"GG14","Baltimore City",3,7,"41","020-007","Unaffiliated",28,7,1,2,155,0.245161290322581
"GG14","Baltimore City",3,7,"44A","020-008","Democrat",107,43,2,3,490,0.316326530612245
"GG14","Baltimore City",3,7,"44A","020-008","Green",0,0,0,0,3,0
"GG14","Baltimore City",3,7,"44A","020-008","Libertarian",0,0,0,0,0,0
"GG14","Baltimore City",3,7,"44A","020-008","Other Parties",0,1,0,0,3,0.333333333333333
